time,x1,y1,x2,y2
9.64,1.040199524,-0.103460337,-0.200997622,1.517301685
9.65,1.042107,-0.102728501,-0.210535,1.513642504
9.66,1.043990788,-0.101966099,-0.219953941,1.509830493
9.67,1.045850796,-0.101173375,-0.229253979,1.505866875
9.68,1.047686924,-0.100350557,-0.238434621,1.501752783
9.69,1.049499072,-0.099497864,-0.24749536,1.497489319
9.7,1.051287138,-0.098615517,-0.256435691,1.493077583
9.71,1.053051021,-0.097703735,-0.265255107,1.488518677
9.72,1.054790619,-0.096762736,-0.273953096,1.48381368
9.73,1.056505822,-0.095792718,-0.282529109,1.478963589
9.74,1.058196518,-0.094793877,-0.290982588,1.473969385
9.75,1.059862595,-0.093766409,-0.299312974,1.468832046
9.76,1.061503942,-0.092710511,-0.30751971,1.463552553
9.77,1.063120445,-0.091626371,-0.315602223,1.458131857
9.78,1.064711981,-0.090514168,-0.323559903,1.452570839
9.79,1.066278426,-0.089374075,-0.331392129,1.446870373
9.8,1.067819657,-0.088206267,-0.339098285,1.441031333
9.81,1.06933555,-0.087010918,-0.346677751,1.43505459
9.82,1.070825977,-0.085788197,-0.354129886,1.428940984
9.83,1.072290801,-0.08453826,-0.361454007,1.422691298
9.84,1.073729885,-0.083261262,-0.368649426,1.416306311
9.85,1.075143091,-0.081957361,-0.375715454,1.409786803
9.86,1.076530281,-0.08062671,-0.382651405,1.403133551
9.87,1.077891311,-0.079269459,-0.389456555,1.396347296
9.88,1.079226028,-0.077885747,-0.39613014,1.389428736
9.89,1.080534279,-0.076475713,-0.402671395,1.382378566
9.9,1.08181591,-0.075039497,-0.409079551,1.375197485
9.91,1.083070768,-0.073577237,-0.41535384,1.367886186
9.92,1.084298689,-0.072089064,-0.421493447,1.360445321
9.93,1.085499503,-0.070575103,-0.427497516,1.352875515
9.94,1.086673038,-0.069035479,-0.433365192,1.345177393
9.95,1.087819124,-0.067470316,-0.439095619,1.337351579
9.96,1.088937585,-0.065879737,-0.444687926,1.329398685
9.97,1.090028237,-0.064263858,-0.450141185,1.321319289
9.98,1.091090893,-0.062622793,-0.455454467,1.313113964
9.99,1.092125363,-0.060956655,-0.460626817,1.304783274
10,1.093131451,-0.059265553,-0.465657256,1.296327766
