,Time,Potential
1642,16.42,-0.0055071551589729074
1643,16.43,-0.0055411510645658685
1644,16.44,-0.00557635966234222
1645,16.45,-0.005612794756268397
1646,16.46,-0.005650470625920893
1647,16.47,-0.005689402031501118
1648,16.48,-0.005729604219011368
1649,16.490000000000002,-0.005771092925593397
1650,16.5,-0.005813884385030212
1651,16.51,-0.005857995333412755
1652,16.52,-0.005903443014972489
1653,16.53,-0.005950245188080698
1654,16.54,-0.00599842013145395
1655,16.55,-0.006047986652435858
1656,16.56,-0.006098964097779746
1657,16.57,-0.006151372359720983
1658,16.580000000000002,-0.0062052318790479025
1659,16.59,-0.006260563651348514
1660,16.6,-0.006317389234248355
1661,16.61,-0.0063757307548298085
1662,16.62,-0.006435610917231314
1663,16.63,-0.0064970530104297205
1664,16.64,-0.0065600809162060895
1665,16.65,-0.006624719117297867
1666,16.66,-0.006690992705737682
1667,16.67,-0.006758927391381242
1668,16.68,-0.006828549510034892
1669,16.69,-0.006899886029345273
1670,16.7,-0.006972964569244018
1671,16.71,-0.00704781342021904
1672,16.72,-0.007124461541635229
1673,16.73,-0.007202938565047928
1674,16.740000000000002,-0.007283274804014876
1675,16.75,-0.007365501264181793
1676,16.76,-0.00744964965357218
1677,16.77,-0.007535752393082501
1678,16.78,-0.007623842627184404
1679,16.79,-0.0077139542348371466
1680,16.8,-0.0078061218406119464
1681,16.81,-0.007900380826029943
1682,16.82,-0.00799676734110587
1683,16.830000000000002,-0.008095318319217278
1684,16.84,-0.008196071501251283
1685,16.85,-0.008299065448854552
1686,16.86,-0.008404339543976453
1687,16.87,-0.008511933996613649
1688,16.88,-0.008621889857587741
1689,16.89,-0.008734249031623148
1690,16.9,-0.008849054290657144
1691,16.91,-0.008966349287382014
1692,16.92,-0.009086178569023802
1693,16.93,-0.00920858759135893
1694,16.94,-0.009333622732970758
1695,16.95,-0.009461331309750331
1696,16.96,-0.009591761589053697
1697,16.97,-0.009724962791763993
1698,16.98,-0.009860985121962795
1699,16.990000000000002,-0.009999879817970398
1700,17.0,-0.010141699149943827
1701,17.01,-0.010286496407484032
1702,17.02,-0.010434325914193578
1703,17.03,-0.010585243043786339
1704,17.04,-0.010739304236447138
1705,17.05,-0.010896567015441184
1706,17.06,-0.01105709000397769
1707,17.07,-0.011220932942330881
1708,17.080000000000002,-0.011388156705219319
1709,17.09,-0.011558823319446326
1710,17.1,-0.01173299598147878
1711,17.11,-0.01191073906108002
1712,17.12,-0.012092118136200085
1713,17.13,-0.012277200063625987
1714,17.14,-0.012466052974141982
1715,17.150000000000002,-0.012658746242652303
1716,17.16,-0.012855350503363682
1717,17.17,-0.013055937668678283
1718,17.18,-0.0132605809483393
1719,17.19,-0.013469354868828304
1720,17.2,-0.013682335293017553
1721,17.21,-0.013899599440081175
1722,17.22,-0.014121225905666146
1723,17.23,-0.014347294682324006
1724,17.240000000000002,-0.01457788718002691
1725,17.25,-0.01481308621959182
1726,17.26,-0.015052976054472022
1727,17.27,-0.015297642497399769
1728,17.28,-0.015547172929537006
1729,17.29,-0.015801656219295277
1730,17.3,-0.016061182731043323
1731,17.31,-0.016325844345594198
1732,17.32,-0.01659573448090331
1733,17.330000000000002,-0.01687094811297808
1734,17.34,-0.017151581797001308
1735,17.35,-0.01743773368866837
1736,17.36,-0.017729503565742585
1737,17.37,-0.018026992849828213
1738,17.38,-0.018330304628326084
1739,17.39,-0.018639543636286664
1740,17.400000000000002,-0.018954816244431835
1741,17.41,-0.019276230665231913
1742,17.42,-0.019603896996246612
1743,17.43,-0.019937927050123382
1744,17.44,-0.020278434341916136
1745,17.45,-0.020625534108358868
1746,17.46,-0.020979343327230674
1747,17.47,-0.021339980736815
1748,17.48,-0.02170756685544655
1749,17.490000000000002,-0.022082224001151552
1750,17.5,-0.0224640763113788
1751,17.51,-0.022853249762816913
1752,17.52,-0.023249872191305525
1753,17.53,-0.023654073261061836
1754,17.54,-0.024065984384485168
1755,17.55,-0.02448573902557506
1756,17.56,-0.02491347281447858
1757,17.57,-0.025349323243698763
1758,17.580000000000002,-0.025793429603183888
1759,17.59,-0.02624593299281812
1760,17.6,-0.02670697633475647
1761,17.61,-0.027176704385596096
1762,17.62,-0.02765526374838369
1763,17.63,-0.028142802884457366
1764,17.64,-0.028639472125111434
1765,17.650000000000002,-0.029145423683092076
1766,17.66,-0.02966081166390974
1767,17.67,-0.03018579201482392
1768,17.68,-0.030720522309915142
1769,17.69,-0.03126516217461667
1770,17.7,-0.03181987355469305
1771,17.71,-0.032384820211758536
1772,17.72,-0.03296016753755654
1773,17.73,-0.03354608254920952
1774,17.740000000000002,-0.034142733884096534
1775,17.75,-0.034750291794107234
1776,17.76,-0.03536892813926676
1777,17.77,-0.03599881638072957
1778,17.78,-0.03664013157312497
1779,17.79,-0.037293050356265005
1780,17.8,-0.03795775094618661
1781,17.81,-0.0386344130589916
1782,17.82,-0.0393232174993035
1783,17.830000000000002,-0.04002434667062896
1784,17.84,-0.04073798508641532
1785,17.85,-0.041464318627336606
1786,17.86,-0.042203534126218904
1787,17.87,-0.0429558193270736
1788,17.88,-0.04372136284530567
1789,17.89,-0.044500354126574576
1790,17.900000000000002,-0.04529298340429046
1791,17.91,-0.04609944165574579
1792,17.92,-0.04691992055687542
1793,17.93,-0.04775461243563339
1794,17.94,-0.04860371022398535
1795,17.95,-0.049467407344768226
1796,17.96,-0.050345897025467226
1797,17.97,-0.051239372781389514
1798,17.98,-0.05214802928126054
1799,17.990000000000002,-0.053072061375395774
1800,18.0,-0.05401166328809533
1801,18.01,-0.05496702850714051
1802,18.02,-0.055938349683181295
1803,18.03,-0.056925818526777534
1804,18.04,-0.05792962570308356
1805,18.05,-0.058949960724192514
1806,18.06,-0.059987011839147876
1807,18.07,-0.061040965921611894
1808,18.080000000000002,-0.06211200835523364
1809,18.09,-0.06320032286574813
1810,18.1,-0.06430609052754885
1811,18.11,-0.06542948995806092
1812,18.12,-0.06657069854829098
1813,18.13,-0.06772989139065508
1814,18.14,-0.06890723992459048
1815,18.150000000000002,-0.07010291170428112
1816,18.16,-0.07131707020230502
1817,18.17,-0.0725498746098782
1818,18.18,-0.07380147963376196
1819,18.19,-0.0750720352898822
1820,18.2,-0.07636168669370189
1821,18.21,-0.07767057384741079
1822,18.22,-0.0789988314240066
1823,18.23,-0.08034658851765779
1824,18.240000000000002,-0.0817139674101959
1825,18.25,-0.0831010830394284
1826,18.26,-0.08450804427733152
1827,18.27,-0.08593495305089581
1828,18.28,-0.08738190248975779
1829,18.29,-0.08884897651125405
1830,18.3,-0.09033624949140388
1831,18.31,-0.09184378593218712
1832,18.32,-0.09337164012527091
1833,18.330000000000002,-0.09491985581238524
1834,18.34,-0.0964884658425082
1835,18.35,-0.0980774918260493
1836,18.36,-0.09968694378624422
1837,18.37,-0.10131681980123804
1838,18.38,-0.10296710497579678
1839,18.39,-0.10463776941558127
1840,18.400000000000002,-0.10632876766692848
1841,18.41,-0.10804003880975345
1842,18.42,-0.10977150562937722
1843,18.43,-0.11152307409706372
1844,18.44,-0.1132946329093843
1845,18.45,-0.11508605302625927
1846,18.46,-0.11689718720810022
1847,18.47,-0.11872786955244084
1848,18.48,-0.12057791503049686
1849,18.490000000000002,-0.12244711854630572
1850,18.5,-0.12433525101941689
1851,18.51,-0.12624205902458754
1852,18.52,-0.12816726715956675
1853,18.53,-0.13011057607050022
1854,18.54,-0.13207166069788195
1855,18.55,-0.13405016969082995
1856,18.56,-0.1360457248295379
1857,18.57,-0.13805792045234525
1858,18.580000000000002,-0.14008632288829181
1859,18.59,-0.14213046989601724
1860,18.6,-0.1441898701126871
1861,18.61,-0.1462640022531185
1862,18.62,-0.14835231208759575
1863,18.63,-0.15045420970109347
1864,18.64,-0.1525690702055346
1865,18.650000000000002,-0.15469623447189446
1866,18.66,-0.15683500863138414
1867,18.67,-0.15898466352824456
1868,18.68,-0.16114443418873944
1869,18.69,-0.16331351930764912
1870,18.7,-0.1654910795671502
1871,18.71,-0.16767623138926657
1872,18.72,-0.1698680485589805
1873,18.73,-0.17206556685541108
1874,18.740000000000002,-0.17426778032489987
1875,18.75,-0.1764736391806906
1876,18.76,-0.17868204931655501
1877,18.77,-0.1808918718532222
1878,18.78,-0.18310192271910447
1879,18.79,-0.18531097254370313
1880,18.8,-0.1875177510538304
1881,18.81,-0.18972094285611213
1882,18.82,-0.19191917618498647
1883,18.830000000000002,-0.194111026978341
1884,18.84,-0.19629502588248907
1885,18.85,-0.1984696584562775
1886,18.86,-0.2006333651672822
1887,18.87,-0.20278454144180225
1888,18.88,-0.20492153776865543
1889,18.89,-0.20704265636310454
1890,18.900000000000002,-0.20914614082055555
1891,18.91,-0.21123018201744045
1892,18.92,-0.2132929285026675
1893,18.93,-0.2153324827548969
1894,18.94,-0.2173469002201013
1895,18.95,-0.2193341898239007
1896,18.96,-0.2212923145673464
1897,18.97,-0.22321919220944705
1898,18.98,-0.22511269691981042
1899,18.990000000000002,-0.2269706672285912
1900,19.0,-0.22879089901330563
1901,19.01,-0.23057113567261334
1902,19.02,-0.23230908009023282
1903,19.03,-0.2340024035133288
1904,19.04,-0.23564874716818035
1905,19.05,-0.23724572388493662
1906,19.06,-0.23879091982706058
1907,19.07,-0.24028189630000202
1908,19.080000000000002,-0.24171618807157824
1909,19.09,-0.2430912976038529
1910,19.1,-0.24440470312737012
1911,19.11,-0.24565387145498002
1912,19.12,-0.24683626047429688
1913,19.13,-0.24794932144020201
1914,19.14,-0.24899050171341963
1915,19.150000000000002,-0.24995724761990293
1916,19.16,-0.25084700743346816
1917,19.17,-0.25165723598271483
1918,19.18,-0.25238540478386634
1919,19.19,-0.25302899967781756
1920,19.2,-0.2535855211007543
1921,19.21,-0.25405250003855084
1922,19.22,-0.2544275062096156
1923,19.23,-0.25470815198414526
1924,19.240000000000002,-0.2548920963912989
1925,19.25,-0.2549770492212005
1926,19.26,-0.2549607750638601
1927,19.27,-0.2548410945458675
1928,19.28,-0.254615896485057
1929,19.29,-0.25428315819019137
1930,19.3,-0.2538409480299432
1931,19.31,-0.25328742251245495
1932,19.32,-0.25262083052680046
1933,19.330000000000002,-0.25183951800539595
1934,19.34,-0.25094193545820953
1935,19.35,-0.24992666542106257
1936,19.36,-0.2487924263578811
1937,19.37,-0.24753806019548802
1938,19.38,-0.2461625503471145
1939,19.39,-0.24466503611825363
1940,19.400000000000002,-0.2430448170457686
1941,19.41,-0.24130135708305495
1942,19.42,-0.23943428407309011
1943,19.43,-0.2374433916915948
1944,19.44,-0.23532867078854613
1945,19.45,-0.23309032275190208
1946,19.46,-0.23072874452777856
1947,19.47,-0.22824452851009913
1948,19.48,-0.2256384655650169
1949,19.490000000000002,-0.22291154843434718
1950,19.5,-0.2200649945489625
1951,19.51,-0.21710027054832765
1952,19.52,-0.21401907567011347
1953,19.53,-0.2108233355510838
1954,19.54,-0.2075152172616263
1955,19.55,-0.2040971303235787
1956,19.56,-0.2005717263293369
1957,19.57,-0.19694189710356885
1958,19.580000000000002,-0.19321077181382657
1959,19.59,-0.18938173840208714
1960,19.6,-0.18545845440999134
1961,19.61,-0.18144482574684664
1962,19.62,-0.177344995298446
1963,19.63,-0.17316333901715983
1964,19.64,-0.16890446160859293
1965,19.650000000000002,-0.16457320008526435
1966,19.66,-0.1601746469094603
1967,19.67,-0.1557141371899936
1968,19.68,-0.15119722026609658
1969,19.69,-0.14662965957978935
1970,19.7,-0.14201742666698872
1971,19.71,-0.1373666914663139
1972,19.72,-0.1326838119440763
1973,19.73,-0.12797532170615822
1974,19.740000000000002,-0.1232479285155296
1975,19.75,-0.11850851231824214
1976,19.76,-0.11376410193422139
1977,19.77,-0.1090218520817371
1978,19.78,-0.1042890293789754
1979,19.79,-0.09957299829239193
1980,19.8,-0.09488120970311485
1981,19.81,-0.09022120436443451
1982,19.82,-0.0856005750987165
1983,19.830000000000002,-0.08102693382190258
1984,19.84,-0.07650793013340743
1985,19.85,-0.0720512403648542
1986,19.86,-0.0676645109732787
1987,19.87,-0.06335535139277673
1988,19.88,-0.05913133317924007
1989,19.89,-0.054999940585179964
1990,19.900000000000002,-0.05096855280257007
1991,19.91,-0.04704445427133538
1992,19.92,-0.04323480341307252
1993,19.93,-0.039546600960779714
1994,19.94,-0.035986690947404705
1995,19.95,-0.03256173745345593
1996,19.96,-0.029278190736208274
1997,19.97,-0.026142276834021892
1998,19.98,-0.023159983880251405
1999,19.990000000000002,-0.020337035766210588
2000,20.0,-0.017678881267520517
2001,20.01,-0.015190682530029613
2002,20.02,-0.012877294049246544
2003,20.03,-0.010743248814102402
2004,20.04,-0.008792749587869228
2005,20.05,-0.007029652803953828
2006,20.06,-0.005457453929792045
2007,20.07,-0.004079279059529464
2008,20.080000000000002,-0.0028978761367755355
2009,20.09,-0.0019156061155032476
2010,20.1,-0.0011344363771171007
2011,20.11,-0.0005559335132180126
2012,20.12,-0.00018125866558861298
2013,20.13,-1.1165247597491794e-05
2014,20.14,-4.599590317416803e-05
2015,20.150000000000002,-0.0002856803028834271
2016,20.16,-0.0007297361798973085
2017,20.17,-0.0013772715992280895
2018,20.18,-0.0022269871483210687
2019,20.19,-0.003277178893115021
2020,20.2,-0.00452574380206078
2021,20.21,-0.005970188669350433
2022,20.22,-0.007607637761720579
2023,20.23,-0.009434838526678917
2024,20.240000000000002,-0.011448169766234927
2025,20.25,-0.013643656235334086
2026,20.26,-0.016016984022128648
2027,20.27,-0.01856351041842956
2028,20.28,-0.021278274484157676
2029,20.29,-0.024156010799600728
2030,20.3,-0.027191170154883103
2031,20.31,-0.030377939158454225
2032,20.32,-0.03371025200714377
2033,20.330000000000002,-0.03718180338870426
2034,20.34,-0.0407860684045847
2035,20.35,-0.044516326517928195
2036,20.36,-0.048365678629382916
2037,20.37,-0.05232706332042486
2038,20.38,-0.05639327612513204
2039,20.39,-0.06055699439665156
2040,20.400000000000002,-0.06481079377000533
2041,20.41,-0.06914715552732141
2042,20.42,-0.07355849845169792
2043,20.43,-0.07803720605049635
2044,20.44,-0.08257563010728751
2045,20.45,-0.08716610571213261
2046,20.46,-0.09180098699468471
2047,20.47,-0.09647266312071537
2048,20.48,-0.10117355544519738
2049,20.490000000000002,-0.1058961448804902
2050,20.5,-0.11063300522331068
2051,20.51,-0.11537680309499307
2052,20.52,-0.12012029988945237
2053,20.53,-0.12485638775783661
2054,20.54,-0.12957810849341792
2055,20.55,-0.13427864292423466
2056,20.56,-0.138951325829995
2057,20.57,-0.14358967967395164
2058,20.580000000000002,-0.14818741565742374
2059,20.59,-0.15273842321826225
2060,20.6,-0.15723679664502793
2061,20.61,-0.16167685702052154
2062,20.62,-0.16605313827329485
2063,20.63,-0.17036038459087066
2064,20.64,-0.17459358033014077
2065,20.650000000000002,-0.17874795669183055
2066,20.66,-0.18281897313489387
2067,20.67,-0.18680232462802143
2068,20.68,-0.19069396329219826
2069,20.69,-0.19449009273898596
2070,20.7,-0.1981871521992895
2071,20.71,-0.20178182881291637
2072,20.72,-0.20527106858449073
2073,20.73,-0.2086520629244792
2074,20.740000000000002,-0.21192223958291578
2075,20.75,-0.2150792734320067
2076,20.76,-0.2181210865863824
2077,20.77,-0.22104583366549685
2078,20.78,-0.22385189849190051
2079,20.79,-0.22653789877422295
2080,20.8,-0.22910267910861687
2081,20.81,-0.23154529944757504
2082,20.82,-0.2338650334505762
2083,20.830000000000002,-0.23606136577912132
2084,20.84,-0.2381339829266701
2085,20.85,-0.24008276597433825
2086,20.86,-0.24190778663259885
2087,20.87,-0.2436092998743716
2088,20.88,-0.24518773462291935
2089,20.89,-0.24664368752336924
2090,20.900000000000002,-0.2479779194444181
2091,20.91,-0.24919134956360486
2092,20.92,-0.250285036534041
2093,20.93,-0.2512601706608156
2094,20.94,-0.2521180811852465
2095,20.95,-0.25286023406487923
2096,20.96,-0.2534882137242743
2097,20.97,-0.25400370179253745
2098,20.98,-0.2544084776315072
2099,20.990000000000002,-0.25470442121357834
2100,21.0,-0.25489350702388336
2101,21.01,-0.2549777949857276
2102,21.02,-0.25495941353301366
2103,21.03,-0.2548405523458591
2104,21.04,-0.2546234647217969
2105,21.05,-0.25431046478430597
2106,21.06,-0.2539039200572023
2107,21.07,-0.25340623688439257
2108,21.080000000000002,-0.25281985436895915
2109,21.09,-0.25214724446552117
2110,21.1,-0.25139090645392226
2111,21.11,-0.25055336223806046
2112,21.12,-0.24963714924631744
2113,21.13,-0.24864481451835144
2114,21.14,-0.24757891140645427
2115,21.150000000000002,-0.24644199547909335
2116,21.16,-0.24523662093041082
2117,21.17,-0.2439653357221866
2118,21.18,-0.2426306776845118
2119,21.19,-0.24123517166576444
2120,21.2,-0.23978132515400485
2121,21.21,-0.23827162493178608
2122,21.22,-0.23670853455776203
2123,21.23,-0.2350944926077204
2124,21.240000000000002,-0.23343191032991636
2125,21.25,-0.23172316763037035
2126,21.26,-0.22997061020592743
2127,21.27,-0.2281765471744481
2128,21.28,-0.2263432509757875
2129,21.29,-0.22447295942957568
2130,21.3,-0.22256787159311386
2131,21.31,-0.22063014215161786
2132,21.32,-0.21866188013083493
2133,21.330000000000002,-0.21666514810689616
2134,21.34,-0.2146419638043543
2135,21.35,-0.21259430461078632
2136,21.36,-0.2105241049824013
2137,21.37,-0.2084332498452528
2138,21.38,-0.2063235729752383
2139,21.39,-0.2041968567685609
2140,21.400000000000002,-0.20205483380511774
2141,21.41,-0.19989919287519337
2142,21.42,-0.19773157955679846
2143,21.43,-0.19555359016173404
2144,21.44,-0.19336676947382728
2145,21.45,-0.19117261085174156
2146,21.46,-0.1889725568289282
2147,21.47,-0.18676800390159679
2148,21.48,-0.18456030717724334
2149,21.490000000000002,-0.1823507768546848
2150,21.5,-0.18014067410821902
2151,21.51,-0.17793121108126222
2152,21.52,-0.17572355141710624
2153,21.53,-0.17351881350166368
2154,21.54,-0.1713180765434213
2155,21.55,-0.1691223800259223
2156,21.56,-0.16693271946264288
2157,21.57,-0.16475004612323024
2158,21.580000000000002,-0.16257526762896818
2159,21.59,-0.16040924934274572
2160,21.6,-0.15825281947032757
2161,21.61,-0.1561067717561344
2162,21.62,-0.15397186256425321
2163,21.63,-0.15184880955026928
2164,21.64,-0.1497382922785289
2165,21.650000000000002,-0.14764095301651312
2166,21.66,-0.14555739997821868
2167,21.67,-0.14348821135976148
2168,21.68,-0.14143393453025735
2169,21.69,-0.1393950841713791
2170,21.7,-0.13737214280626941
2171,21.71,-0.13536556145259793
2172,21.72,-0.1333757611609972
2173,21.73,-0.1314031367390763
2174,21.740000000000002,-0.12944805793313485
2175,21.75,-0.12751086788900967
2176,21.76,-0.12559188326442336
2177,21.77,-0.12369139486455666
2178,21.78,-0.12180966823144773
2179,21.79,-0.11994694538899613
2180,21.8,-0.11810344857225301
2181,21.81,-0.11627938089414855
2182,21.82,-0.11447492444827491
2183,21.830000000000002,-0.11269024027403812
2184,21.84,-0.11092546889769221
2185,21.85,-0.10918073087333317
2186,21.86,-0.10745612756233659
2187,21.87,-0.10575174600207492
2188,21.88,-0.10406765970462105
2189,21.89,-0.10240392311590313
2190,21.900000000000002,-0.10076057358772735
2191,21.91,-0.09913763565205816
2192,21.92,-0.09753512150327837
2193,21.93,-0.09595303134363274
2194,21.94,-0.09439135372603769
2195,21.95,-0.09285006545196488
2196,21.96,-0.09132912954763629
2197,21.97,-0.08982849519253362
2198,21.98,-0.08834810112530465
2199,21.990000000000002,-0.086887877584293
2200,22.0,-0.08544774664393487
2201,22.01,-0.0840276224813591
2202,22.02,-0.08262741164029204
2203,22.03,-0.08124701322247568
2204,22.04,-0.07988631774536828
2205,22.05,-0.07854520587840808
2206,22.06,-0.07722355053573796
2207,22.07,-0.07592121940298799
2208,22.080000000000002,-0.07463807541088466
2209,22.09,-0.07337397692379453
2210,22.1,-0.07212877792574654
2211,22.11,-0.07090232807586229
2212,22.12,-0.06969447127155735
2213,22.13,-0.06850504537075468
2214,22.14,-0.06733388455640568
2215,22.150000000000002,-0.06618082023071414
2216,22.16,-0.06504568073180853
2217,22.17,-0.06392829148416243
2218,22.18,-0.06282847515510283
2219,22.19,-0.061746051812977654
2220,22.2,-0.06068083922613561
2221,22.21,-0.05963265306612236
2222,22.22,-0.05860130697355922
2223,22.23,-0.05758661298441368
2224,22.240000000000002,-0.05658838194416663
2225,22.25,-0.05560642362903319
2226,22.26,-0.054640546848745766
2227,22.27,-0.0536905595472023
2228,22.28,-0.052756268947169276
2229,22.29,-0.051837481713472286
2230,22.3,-0.05093400400849931
2231,22.31,-0.05004564174661658
2232,22.32,-0.04917220092590721
2233,22.330000000000002,-0.048313487726490634
2234,22.34,-0.04746930857334033
2235,22.35,-0.04663947019747361
2236,22.36,-0.04582377970696981
2237,22.37,-0.045022044712432714
2238,22.38,-0.044234073407711516
2239,22.39,-0.04345967470124731
2240,22.400000000000002,-0.04269865841162517
2241,22.41,-0.0419508353465261
2242,22.42,-0.041216017336815354
2243,22.43,-0.04049401726937515
2244,22.44,-0.039784649123646
2245,22.45,-0.039087728092579335
2246,22.46,-0.0384030706632042
2247,22.47,-0.037730494618350034
2248,22.48,-0.037069819149458165
2249,22.490000000000002,-0.03642086495700979
2250,22.5,-0.035783454265385296
2251,22.51,-0.03515741083431084
2252,22.52,-0.034542559970156934
2253,22.53,-0.03393872859138071
2254,22.54,-0.03334574529033262
2255,22.55,-0.03276344027006441
2256,22.56,-0.03219164540664057
2257,22.57,-0.0316301943872849
2258,22.580000000000002,-0.031078922719958886
2259,22.59,-0.030537667729087073
2260,22.6,-0.030006268550928687
2261,22.61,-0.029484566128594417
2262,22.62,-0.02897240320672249
2263,22.63,-0.02846962432554152
2264,22.64,-0.027976075834343413
2265,22.650000000000002,-0.02749160598396987
2266,22.66,-0.027016064988247292
2267,22.67,-0.026549304985592822
2268,22.68,-0.02609118000759163
2269,22.69,-0.025641545965216006
2270,22.7,-0.02520026063515684
2271,22.71,-0.02476718364604381
2272,22.72,-0.024342176464549475
2273,22.73,-0.023925102381386395
2274,22.740000000000002,-0.023515826537295097
2275,22.75,-0.02311421607706933
2276,22.76,-0.02272014009821069
2277,22.77,-0.022333469504661307
2278,22.78,-0.021954077048143485
2279,22.79,-0.02158183733560727
2280,22.8,-0.021216626809259547
2281,22.81,-0.020858323726679805
2282,22.82,-0.020506808141030973
2283,22.830000000000002,-0.020161961881362447
2284,22.84,-0.01982366853301582
2285,22.85,-0.019491813431844418
2286,22.86,-0.019166283719833203
2287,22.87,-0.018846968367795022
2288,22.88,-0.018533758106779655
2289,22.89,-0.01822654537647316
2290,22.900000000000002,-0.017925224303018183
2291,22.91,-0.017629690678014724
2292,22.92,-0.017339841937691676
2293,22.93,-0.017055577142249388
2294,22.94,-0.016776796955373444
2295,22.95,-0.016503403632406356
2296,22.96,-0.01623530109156079
2297,22.97,-0.015972394933980567
2298,22.98,-0.015714592338161682
2299,22.990000000000002,-0.01546180201439751
2300,23.0,-0.015213934202011937
2301,23.01,-0.014970900648331415
2302,23.02,-0.014732614587684035
2303,23.03,-0.01449899072064151
2304,23.04,-0.014269945193491625
2305,23.05,-0.014045395577963141
2306,23.06,-0.013825260866119737
2307,23.07,-0.013609461507509702
2308,23.080000000000002,-0.013397919389665168
2309,23.09,-0.01319055777155009
2310,23.1,-0.012987301261114767
2311,23.11,-0.012788075798299759
2312,23.12,-0.012592808635380025
2313,23.13,-0.012401428317562168
2314,23.14,-0.012213864663841185
2315,23.150000000000002,-0.01203004874811023
2316,23.16,-0.011849912880937691
2317,23.17,-0.01167339060902217
2318,23.18,-0.01150041673535193
2319,23.19,-0.011330927294874818
2320,23.2,-0.011164859503385227
2321,23.21,-0.011002151733660316
2322,23.22,-0.010842743497977193
2323,23.23,-0.01068657543079874
2324,23.240000000000002,-0.010533589271709559
2325,23.25,-0.010383727848600791
2326,23.26,-0.010236935061102624
2327,23.27,-0.0100931558694252
2328,23.28,-0.009952336315625933
2329,23.29,-0.009814423513344547
2330,23.3,-0.009679365594861131
2331,23.31,-0.009547111690206217
2332,23.32,-0.009417611917326542
2333,23.330000000000002,-0.009290817366839123
2334,23.34,-0.009166680087020259
2335,23.35,-0.009045153069038069
2336,23.36,-0.008926190232426095
2337,23.37,-0.00880974641080237
2338,23.38,-0.008695777340944729
2339,23.39,-0.008584239665570762
2340,23.400000000000002,-0.008475090926188783
2341,23.41,-0.008368289534195666
2342,23.42,-0.008263794748831989
2343,23.43,-0.008161566663912111
2344,23.44,-0.008061566195113225
2345,23.45,-0.007963755067487211
2346,23.46,-0.007868095803193562
2347,23.47,-0.0077745517094512315
2348,23.48,-0.007683086863251716
2349,23.490000000000002,-0.007593666068274602
2350,23.5,-0.007506254899696492
2351,23.51,-0.007420819765951859
2352,23.52,-0.00733732784059131
2353,23.53,-0.007255747004454744
2354,23.54,-0.007176045834537901
2355,23.55,-0.00709819359394611
2356,23.56,-0.0070221602220349455
2357,23.57,-0.006947916324735532
2358,23.580000000000002,-0.006875433165063945
2359,23.59,-0.006804682653811802
2360,23.6,-0.006735637340417203
2361,23.61,-0.0066682704040137404
2362,23.62,-0.006602555646014589
2363,23.63,-0.006538467526468695
2364,23.64,-0.00647598120104969
2365,23.650000000000002,-0.006415072451166817
2366,23.66,-0.006355717629925801
2367,23.67,-0.0062978936730939804
2368,23.68,-0.006241578092916413
2369,23.69,-0.006186748970535867
2370,23.7,-0.0061333849485868544
2371,23.71,-0.006081465223961982
2372,23.72,-0.006030969540749281
2373,23.73,-0.005981878183339103
2374,23.740000000000002,-0.005934171969699434
2375,23.75,-0.005887832244817953
2376,23.76,-0.005842840874354569
2377,23.77,-0.005799180245364101
2378,23.78,-0.00575683328441589
2379,23.79,-0.005715783452381161
2380,23.8,-0.005676014713627864
2381,23.81,-0.005637511521892874
2382,23.82,-0.005600258814900717
2383,23.830000000000002,-0.005564242009183862
2384,23.84,-0.0055294469950576235
2385,23.85,-0.00549586013174846
2386,23.86,-0.005463468242674334
2387,23.87,-0.005432258610876921
2388,23.88,-0.005402218974603983
2389,23.89,-0.005373337523041352
2390,23.900000000000002,-0.005345602892207771
2391,23.91,-0.005319004169101032
2392,23.92,-0.0052935309120321515
2393,23.93,-0.005269173136396013
2394,23.94,-0.005245921285714747
2395,23.95,-0.005223766231269674
2396,23.96,-0.005202699270797901
2397,23.97,-0.00518271212543336
2398,23.98,-0.005163796936793117
2399,23.990000000000002,-0.005145946264207511
2400,24.0,-0.0051291530820942914
2401,24.01,-0.005113410777475743
2402,24.02,-0.005098713147638157
2403,24.03,-0.005085054397933678
2404,24.04,-0.005072429139723593
2405,24.05,-0.005060832391490544
2406,24.060000000000002,-0.00505025959024985
2407,24.07,-0.005040706584663206
2408,24.080000000000002,-0.005032169618734392
2409,24.09,-0.005024645333263669
2410,24.1,-0.0050181307668752785
2411,24.11,-0.0050126233549631465
2412,24.12,-0.005008120928777311
2413,24.13,-0.005004621714650834
2414,24.14,-0.005002124333367062
2415,24.150000000000002,-0.004981979820888241
2416,24.16,-0.005000131521897099
2417,24.17,-0.005019318129904785
2418,24.18,-0.005002139334423586
2419,24.19,-0.0050046442072500235
2420,24.2,-0.005008150897534888
2421,24.21,-0.005012660783593498
2422,24.22,-0.0050181756514457955
2423,24.23,-0.0050246976847742415
2424,24.240000000000002,-0.00503222946163607
2425,24.25,-0.005040773955373602
2426,24.26,-0.005050334535672916
2427,24.27,-0.005060914969761123
2428,24.28,-0.005072519423742567
2429,24.29,-0.005085152464074196
2430,24.3,-0.005098819059180512
2431,24.310000000000002,-0.005113524581208377
2432,24.32,-0.005129274807922011
2433,24.330000000000002,-0.005146075925860884
2434,24.34,-0.005163934546059947
2435,24.35,-0.005182857707423952
2436,24.36,-0.005202852861089594
2437,24.37,-0.005223927872347154
2438,24.38,-0.005246091029563634
2439,24.39,-0.005269351047242174
