time,x1,y1,x2,y2
9.32,-0.246629161,-0.19076018,0.246629161,0.19076018
9.33,-0.242242591,-0.185267046,0.242242591,0.185267046
9.34,-0.237821101,-0.179747193,0.237821101,0.179747193
9.35,-0.233368943,-0.174204116,0.233368943,0.174204116
9.36,-0.228890368,-0.168641307,0.228890368,0.168641307
9.37,-0.224389671,-0.163062239,0.224389671,0.163062239
9.38,-0.219871265,-0.157470281,0.219871265,0.157470281
9.39,-0.21533958,-0.151868778,0.21533958,0.151868778
9.4,-0.210799054,-0.146261065,0.210799054,0.146261065
9.41,-0.20625421,-0.140650354,0.20625421,0.140650354
9.42,-0.201709618,-0.135039764,0.201709618,0.135039764
9.43,-0.197169849,-0.129432412,0.197169849,0.129432412
9.44,-0.192639531,-0.12383129,0.192639531,0.12383129
9.45,-0.188123356,-0.118239198,0.188123356,0.118239198
9.46,-0.183626018,-0.112658923,0.183626018,0.112658923
9.47,-0.179152245,-0.107093143,0.179152245,0.107093143
9.48,-0.174706826,-0.101544261,0.174706826,0.101544261
9.49,-0.170294557,-0.096014637,0.170294557,0.096014637
9.5,-0.165920267,-0.090506439,0.165920267,0.090506439
9.51,-0.161588825,-0.085021544,0.161588825,0.085021544
9.52,-0.157305106,-0.07956178,0.157305106,0.07956178
9.53,-0.153074014,-0.074128611,0.153074014,0.074128611
9.54,-0.148900469,-0.068723235,0.148900469,0.068723235
9.55,-0.144789396,-0.063346722,0.144789396,0.063346722
9.56,-0.14074572,-0.057999633,0.14074572,0.057999633
9.57,-0.136774362,-0.052682347,0.136774362,0.052682347
9.58,-0.132880212,-0.047394741,0.132880212,0.047394741
9.59,-0.129068132,-0.042136383,0.129068132,0.042136383
9.6,-0.125342912,-0.036906337,0.125342912,0.036906337
9.61,-0.121709269,-0.031703233,0.121709269,0.031703233
9.62,-0.11817178,-0.026525108,0.11817178,0.026525108
9.63,-0.114734891,-0.021369548,0.114734891,0.021369548
9.64,-0.111402797,-0.01623343,0.111402797,0.01623343
9.65,-0.108179472,-0.011113129,0.108179472,0.011113129
9.66,-0.105068525,-0.006004325,0.105068525,0.006004325
9.67,-0.102073146,-0.000902065,0.102073146,0.000902065
9.68,-0.099196061,0.004199188,0.099196061,-0.004199188
9.69,-0.096439388,0.009305585,0.096439388,-0.009305585
9.7,-0.093804562,0.01442379,0.093804562,-0.01442379
9.71,-0.091292308,0.019560873,0.091292308,-0.019560873
9.72,-0.088902514,0.024724221,0.088902514,-0.024724221
9.73,-0.086634212,0.029921379,0.086634212,-0.029921379
9.74,-0.084485572,0.035159876,0.084485572,-0.035159876
9.75,-0.082453923,0.040447057,0.082453923,-0.040447057
9.76,-0.080535814,0.04578992,0.080535814,-0.04578992
9.77,-0.078727092,0.051194952,0.078727092,-0.051194952
9.78,-0.077023016,0.056667997,0.077023016,-0.056667997
9.79,-0.075418389,0.062214161,0.075418389,-0.062214161
9.8,-0.073907693,0.06783775,0.073907693,-0.06783775
9.81,-0.072485207,0.073542242,0.072485207,-0.073542242
9.82,-0.071145128,0.079330277,0.071145128,-0.079330277
9.83,-0.069881674,0.085203676,0.069881674,-0.085203676
9.84,-0.06868916,0.09116349,0.06868916,-0.09116349
9.85,-0.067562068,0.09721005,0.067562068,-0.09721005
9.86,-0.066495089,0.103343023,0.066495089,-0.103343023
9.87,-0.065483156,0.109561469,0.065483156,-0.109561469
9.88,-0.064521465,0.1158639,0.064521465,-0.1158639
9.89,-0.063605485,0.122248335,0.063605485,-0.122248335
9.9,-0.062730956,0.12871236,0.062730956,-0.12871236
9.91,-0.061893886,0.135253171,0.061893886,-0.135253171
9.92,-0.061090542,0.141867619,0.061090542,-0.141867619
9.93,-0.06031745,0.14855224,0.06031745,-0.14855224
9.94,-0.059571364,0.155303306,0.059571364,-0.155303306
9.95,-0.058849262,0.162116849,0.058849262,-0.162116849
9.96,-0.058148344,0.168988676,0.058148344,-0.168988676
9.97,-0.057465997,0.175914416,0.057465997,-0.175914416
9.98,-0.056799794,0.182889527,0.056799794,-0.182889527
9.99,-0.056147486,0.189909314,0.056147486,-0.189909314
10,-0.055506975,0.196968958,0.055506975,-0.196968958
