time,x1,x2,y1,y2
2.52,-0.417706119,0.804585716,0.417706119,-0.804585716
2.53,-0.415366427,0.805341291,0.415366427,-0.805341291
2.54,-0.413018654,0.8060812,0.413018654,-0.8060812
2.55,-0.410662818,0.806805378,0.410662818,-0.806805378
2.56,-0.408298935,0.807513753,0.408298935,-0.807513753
2.57,-0.405927022,0.808206246,0.405927022,-0.808206246
2.58,-0.403547092,0.808882777,0.403547092,-0.808882777
2.59,-0.401159162,0.809543269,0.401159162,-0.809543269
2.6,-0.398763246,0.810187641,0.398763246,-0.810187641
2.61,-0.39635936,0.810815814,0.39635936,-0.810815814
2.62,-0.393947518,0.811427711,0.393947518,-0.811427711
2.63,-0.391527736,0.812023252,0.391527736,-0.812023252
2.64,-0.38910003,0.812602357,0.38910003,-0.812602357
2.65,-0.386664413,0.813164948,0.386664413,-0.813164948
2.66,-0.384220902,0.813710944,0.384220902,-0.813710944
2.67,-0.381769507,0.814240249,0.381769507,-0.814240249
2.68,-0.37931024,0.814752766,0.37931024,-0.814752766
2.69,-0.376843112,0.815248396,0.376843112,-0.815248396
2.7,-0.374368135,0.81572704,0.374368135,-0.81572704
2.71,-0.371885321,0.8161886,0.371885321,-0.8161886
2.72,-0.36939468,0.816632978,0.36939468,-0.816632978
2.73,-0.366896224,0.817060074,0.366896224,-0.817060074
2.74,-0.364389965,0.817469791,0.364389965,-0.817469791
2.75,-0.361875913,0.81786203,0.361875913,-0.81786203
2.76,-0.359354081,0.818236691,0.359354081,-0.818236691
2.77,-0.356824479,0.818593672,0.356824479,-0.818593672
2.78,-0.354287114,0.818932851,0.354287114,-0.818932851
2.79,-0.351741995,0.819254106,0.351741995,-0.819254106
2.8,-0.349189129,0.819557315,0.349189129,-0.819557315
2.81,-0.346628526,0.819842354,0.346628526,-0.819842354
2.82,-0.344060192,0.8201091,0.344060192,-0.8201091
2.83,-0.341484136,0.820357433,0.341484136,-0.820357433
2.84,-0.338900366,0.820587227,0.338900366,-0.820587227
2.85,-0.336308889,0.820798362,0.336308889,-0.820798362
2.86,-0.333709715,0.820990714,0.333709715,-0.820990714
2.87,-0.331102851,0.82116416,0.331102851,-0.82116416
2.88,-0.328488303,0.821318566,0.328488303,-0.821318566
2.89,-0.325866076,0.821453779,0.325866076,-0.821453779
2.9,-0.323236176,0.821569647,0.323236176,-0.821569647
2.91,-0.320598606,0.821666015,0.320598606,-0.821666015
2.92,-0.317953374,0.82174273,0.317953374,-0.82174273
2.93,-0.315300483,0.82179964,0.315300483,-0.82179964
2.94,-0.312639938,0.821836591,0.312639938,-0.821836591
2.95,-0.309971745,0.821853431,0.309971745,-0.821853431
2.96,-0.307295909,0.821850005,0.307295909,-0.821850005
2.97,-0.304612434,0.82182616,0.304612434,-0.82182616
2.98,-0.301921325,0.82178174,0.301921325,-0.82178174
2.99,-0.299222586,0.82171656,0.299222586,-0.82171656
3,-0.296516218,0.821630432,0.296516218,-0.821630432
3.01,-0.293802225,0.821523169,0.293802225,-0.821523169
3.02,-0.291080609,0.82139458,0.291080609,-0.82139458
3.03,-0.288351373,0.821244478,0.288351373,-0.821244478
3.04,-0.28561452,0.821072675,0.28561452,-0.821072675
3.05,-0.282870052,0.820878981,0.282870052,-0.820878981
3.06,-0.280117973,0.820663208,0.280117973,-0.820663208
3.07,-0.277358285,0.820425162,0.277358285,-0.820425162
3.08,-0.274590989,0.820164621,0.274590989,-0.820164621
3.09,-0.271816086,0.819881357,0.271816086,-0.819881357
3.1,-0.269033577,0.819575141,0.269033577,-0.819575141
3.11,-0.266243464,0.819245745,0.266243464,-0.819245745
3.12,-0.263445749,0.818892941,0.263445749,-0.818892941
3.13,-0.260640431,0.818516499,0.260640431,-0.818516499
3.14,-0.257827513,0.818116191,0.257827513,-0.818116191
3.15,-0.255006995,0.817691788,0.255006995,-0.817691788
3.16,-0.252178878,0.817243045,0.252178878,-0.817243045
3.17,-0.249343163,0.816769685,0.249343163,-0.816769685
3.18,-0.24649985,0.816271428,0.24649985,-0.816271428
3.19,-0.243648939,0.815747994,0.243648939,-0.815747994
3.2,-0.240790432,0.815199103,0.240790432,-0.815199103
3.21,-0.237924327,0.814624476,0.237924327,-0.814624476
3.22,-0.235050625,0.814023832,0.235050625,-0.814023832
3.23,-0.232169328,0.813396893,0.232169328,-0.813396893
3.24,-0.229280435,0.812743372,0.229280435,-0.812743372
3.25,-0.226383946,0.812062943,0.226383946,-0.812062943
3.26,-0.223479862,0.811355266,0.223479862,-0.811355266
3.27,-0.220568185,0.810620003,0.220568185,-0.810620003
3.28,-0.217648913,0.809856813,0.217648913,-0.809856813
3.29,-0.214722048,0.809065357,0.214722048,-0.809065357
3.3,-0.211787591,0.808245295,0.211787591,-0.808245295
3.31,-0.208845542,0.807396286,0.208845542,-0.807396286
3.32,-0.205895902,0.806517955,0.205895902,-0.806517955
3.33,-0.202938674,0.805609894,0.202938674,-0.805609894
3.34,-0.199973859,0.804671696,0.199973859,-0.804671696
3.35,-0.197001459,0.803702952,0.197001459,-0.803702952
3.36,-0.194021476,0.802703256,0.194021476,-0.802703256
3.37,-0.191033913,0.801672198,0.191033913,-0.801672198
3.38,-0.188038772,0.800609371,0.188038772,-0.800609371
3.39,-0.185036055,0.799514326,0.185036055,-0.799514326
3.4,-0.182025768,0.79838657,0.182025768,-0.79838657
3.41,-0.179007917,0.797225608,0.179007917,-0.797225608
3.42,-0.175982506,0.796030945,0.175982506,-0.796030945
3.43,-0.172949542,0.794802086,0.172949542,-0.794802086
3.44,-0.169909028,0.793538535,0.169909028,-0.793538535
3.45,-0.166860972,0.792239797,0.166860972,-0.792239797
3.46,-0.16380538,0.790905333,0.16380538,-0.790905333
3.47,-0.160742263,0.78953454,0.160742263,-0.78953454
3.48,-0.157671634,0.788126808,0.157671634,-0.788126808
3.49,-0.154593503,0.786681532,0.154593503,-0.786681532
3.5,-0.151507882,0.785198101,0.151507882,-0.785198101
3.51,-0.148414784,0.78367591,0.148414784,-0.78367591
3.52,-0.145314219,0.782114345,0.145314219,-0.782114345
3.53,-0.142206204,0.780512735,0.142206204,-0.780512735
3.54,-0.13909076,0.778870339,0.13909076,-0.778870339
3.55,-0.135967908,0.777186421,0.135967908,-0.777186421
3.56,-0.132837669,0.77546024,0.132837669,-0.77546024
3.57,-0.129700065,0.773691059,0.129700065,-0.773691059
3.58,-0.126555118,0.77187813,0.126555118,-0.77187813
3.59,-0.123402855,0.770020625,0.123402855,-0.770020625
3.6,-0.120243313,0.768117658,0.120243313,-0.768117658
3.61,-0.117076525,0.766168343,0.117076525,-0.766168343
3.62,-0.113902527,0.764171796,0.113902527,-0.764171796
3.63,-0.110721352,0.762127132,0.110721352,-0.762127132
3.64,-0.107533039,0.760033429,0.107533039,-0.760033429
3.65,-0.104337639,0.757889646,0.104337639,-0.757889646
3.66,-0.101135207,0.755694711,0.101135207,-0.755694711
3.67,-0.097925799,0.753447555,0.097925799,-0.753447555
3.68,-0.094709468,0.751147107,0.094709468,-0.751147107
3.69,-0.091486271,0.748792296,0.091486271,-0.748792296
3.7,-0.088256274,0.746381949,0.088256274,-0.746381949
3.71,-0.085019563,0.743914772,0.085019563,-0.743914772
3.72,-0.081776223,0.741389462,0.081776223,-0.741389462
3.73,-0.078526341,0.738804718,0.078526341,-0.738804718
3.74,-0.075270002,0.736159236,0.075270002,-0.736159236
3.75,-0.072007298,0.73345167,0.072007298,-0.73345167
3.76,-0.06873835,0.730680502,0.06873835,-0.730680502
3.77,-0.065463283,0.727844183,0.065463283,-0.727844183
3.78,-0.062182223,0.724941165,0.062182223,-0.724941165
3.79,-0.058895297,0.721969887,0.058895297,-0.721969887
3.8,-0.055602662,0.718928639,0.055602662,-0.718928639
3.81,-0.052304489,0.715815635,0.052304489,-0.715815635
3.82,-0.04900095,0.712629087,0.04900095,-0.712629087
3.83,-0.045692221,0.709367187,0.045692221,-0.709367187
3.84,-0.042378513,0.706027979,0.042378513,-0.706027979
3.85,-0.039060051,0.70260945,0.039060051,-0.70260945
3.86,-0.035737064,0.699109575,0.035737064,-0.699109575
3.87,-0.032409811,0.695526217,0.032409811,-0.695526217
3.88,-0.029078573,0.691857175,0.029078573,-0.691857175
3.89,-0.025743638,0.688100229,0.025743638,-0.688100229
3.9,-0.022405331,0.684253057,0.022405331,-0.684253057
3.91,-0.019063994,0.680313301,0.019063994,-0.680313301
3.92,-0.015719997,0.676278555,0.015719997,-0.676278555
3.93,-0.012373739,0.672146366,0.012373739,-0.672146366
3.94,-0.009025641,0.667914263,0.009025641,-0.667914263
3.95,-0.005676166,0.663579756,0.005676166,-0.663579756
3.96,-0.002325793,0.659140359,0.002325793,-0.659140359
3.97,0.001024954,0.65459363,-0.001024954,-0.65459363
3.98,0.004375528,0.649937171,-0.004375528,-0.649937171
3.99,0.007725344,0.645168715,-0.007725344,-0.645168715
4,0.011073792,0.640286112,-0.011073792,-0.640286112
4.01,0.01442023,0.635287477,-0.01442023,-0.635287477
4.02,0.017763995,0.630171175,-0.017763995,-0.630171175
4.03,0.021104408,0.624935991,-0.021104408,-0.624935991
4.04,0.024440781,0.619581254,-0.024440781,-0.619581254
4.05,0.027772437,0.614106913,-0.027772437,-0.614106913
4.06,0.031098722,0.608513828,-0.031098722,-0.608513828
4.07,0.034419042,0.602803984,-0.034419042,-0.602803984
4.08,0.037732885,0.596980659,-0.037732885,-0.596980659
4.09,0.041039886,0.591049006,-0.041039886,-0.591049006
4.1,0.044339884,0.585016348,-0.044339884,-0.585016348
4.11,0.047632983,0.578892562,-0.047632983,-0.578892562
4.12,0.050919715,0.572691163,-0.050919715,-0.572691163
4.13,0.054201112,0.566429518,-0.054201112,-0.566429518
4.14,0.057478912,0.560130009,-0.057478912,-0.560130009
4.15,0.060755772,0.553820968,-0.060755772,-0.553820968
4.16,0.064035501,0.547537662,-0.064035501,-0.547537662
4.17,0.06732336,0.541323375,-0.06732336,-0.541323375
4.18,0.070626374,0.535230347,-0.070626374,-0.535230347
4.19,0.07395364,0.52932044,-0.07395364,-0.52932044
4.2,0.077316603,0.523665286,-0.077316603,-0.523665286
4.21,0.080729213,0.518345603,-0.080729213,-0.518345603
4.22,0.084207897,0.513449341,-0.084207897,-0.513449341
4.23,0.087771216,0.509068299,-0.087771216,-0.509068299
4.24,0.091439137,0.505293188,-0.091439137,-0.505293188
4.25,0.095231889,0.502207243,-0.095231889,-0.502207243
4.26,0.099168447,0.499879175,-0.099168447,-0.499879175
4.27,0.103264796,0.498356282,-0.103264796,-0.498356282
4.28,0.107532317,0.49765941,-0.107532317,-0.49765941
4.29,0.111976532,0.497780427,-0.111976532,-0.497780427
4.3,0.116596537,0.498683228,-0.116596537,-0.498683228
4.31,0.121385182,0.50030776,-0.121385182,-0.50030776
4.32,0.126329942,0.502576267,-0.126329942,-0.502576267
4.33,0.131414243,0.505400452,-0.131414243,-0.505400452
4.34,0.136618977,0.508688324,-0.136618977,-0.508688324
4.35,0.14192394,0.512349867,-0.14192394,-0.512349867
4.36,0.14730904,0.516301122,-0.14730904,-0.516301122
4.37,0.152755186,0.520466684,-0.152755186,-0.520466684
4.38,0.15824487,0.524780873,-0.15824487,-0.524780873
4.39,0.163762465,0.529187854,-0.163762465,-0.529187854
4.4,0.169294342,0.533641164,-0.169294342,-0.533641164
4.41,0.174828819,0.538102807,-0.174828819,-0.538102807
4.42,0.180356035,0.542542207,-0.180356035,-0.542542207
4.43,0.18586778,0.546935149,-0.18586778,-0.546935149
4.44,0.191357294,0.551262729,-0.191357294,-0.551262729
4.45,0.196819079,0.555510469,-0.196819079,-0.555510469
4.46,0.202248711,0.559667488,-0.202248711,-0.559667488
