t,x1,y1,x2,y2,x3,y3
2.03,1.164056269,0.310047116,-1.575269536,-0.379664115,0.411213267,0.069616999
2.04,1.169184613,0.318783781,-1.57851302,-0.377707151,0.409328407,0.05892337
2.05,1.174154164,0.327467223,-1.581720859,-0.375741951,0.407566696,0.048274728
2.06,1.178970536,0.336096222,-1.584893081,-0.373768655,0.405922545,0.037672433
2.07,1.183639145,0.344669725,-1.58802971,-0.371787407,0.404390565,0.027117682
2.08,1.188165125,0.353186898,-1.591130778,-0.369798351,0.402965653,0.016611453
2.09,1.192553421,0.361647042,-1.594196316,-0.367801631,0.401642895,0.006154588
2.1,1.196808737,0.370049624,-1.597226358,-0.365797392,0.400417621,-0.004252232
2.11,1.20093558,0.378394231,-1.600220939,-0.363785782,0.399285359,-0.014608448
2.12,1.204938232,0.386680581,-1.6031801,-0.361766947,0.398241868,-0.024913634
2.13,1.208820843,0.394908464,-1.606103879,-0.359741033,0.397283036,-0.035167432
2.14,1.212587299,0.403077807,-1.608992321,-0.357708187,0.396405022,-0.04536962
2.15,1.2162414,0.411188572,-1.611845469,-0.355668557,0.395604069,-0.055520016
2.16,1.2197867,0.419240834,-1.614663372,-0.353622289,0.394876672,-0.065618545
2.17,1.223226658,0.427234705,-1.617446078,-0.351569532,0.39421942,-0.075665173
2.18,1.226564546,0.435170365,-1.620193638,-0.349510431,0.393629092,-0.085659934
2.19,1.229803502,0.443048046,-1.622906106,-0.347445133,0.393102605,-0.095602913
2.2,1.232946547,0.450868013,-1.625583537,-0.345373785,0.39263699,-0.105494228
2.21,1.235996532,0.458630585,-1.628225989,-0.343296532,0.392229458,-0.115334053
2.22,1.23895624,0.466336098,-1.63083352,-0.34121352,0.391877281,-0.125122578
2.23,1.241828277,0.473984933,-1.633406191,-0.339124893,0.391577914,-0.13486004
2.24,1.244615194,0.481577484,-1.635944065,-0.337030795,0.391328871,-0.144546689
2.25,1.247319394,0.489114173,-1.638447207,-0.334931369,0.391127813,-0.154182804
2.26,1.249943201,0.49659544,-1.640915682,-0.332826758,0.39097248,-0.163768682
2.27,1.252488844,0.504021739,-1.643349557,-0.330717103,0.390860713,-0.173304636
2.28,1.254958442,0.51139354,-1.645748903,-0.328602546,0.390790461,-0.182790994
2.29,1.257354071,0.518711319,-1.648113789,-0.326483225,0.390759719,-0.192228094
2.3,1.259677654,0.525975568,-1.650444289,-0.324359279,0.390766635,-0.201616289
2.31,1.261931082,0.533186783,-1.652740475,-0.322230847,0.390809393,-0.210955936
2.32,1.264116206,0.540345461,-1.655002422,-0.320098065,0.390886217,-0.220247396
2.33,1.266234726,0.54745211,-1.657230207,-0.317961068,0.390995482,-0.229491042
2.34,1.268288309,0.554507238,-1.659423907,-0.31581999,0.391135598,-0.238687248
2.35,1.270278601,0.561511353,-1.6615836,-0.313674966,0.391304998,-0.247836387
2.36,1.272207119,0.568464965,-1.663709365,-0.311526126,0.391502246,-0.25693884
2.37,1.274075339,0.575368585,-1.665801284,-0.309373601,0.391725945,-0.265994984
2.38,1.275884724,0.582222721,-1.667859438,-0.307217521,0.391974714,-0.2750052
2.39,1.277636635,0.58902788,-1.669883909,-0.305058014,0.392247274,-0.283969866
2.4,1.279332382,0.595784565,-1.671874781,-0.302895207,0.392542399,-0.292889358
2.41,1.280973269,0.602493279,-1.673832139,-0.300729225,0.392858869,-0.301764053
2.42,1.282560522,0.609154518,-1.675756066,-0.298560194,0.393195545,-0.310594325
2.43,1.284095307,0.615768776,-1.67764665,-0.296388234,0.393551344,-0.319380542
2.44,1.285578788,0.622336543,-1.679503976,-0.294213468,0.393925188,-0.328123075
2.45,1.287012071,0.628858303,-1.681328132,-0.292036016,0.394316061,-0.336822287
2.46,1.288396201,0.635334535,-1.683119205,-0.289855997,0.394723004,-0.345478538
2.47,1.289732219,0.641765714,-1.684877283,-0.287673527,0.395145064,-0.354092186
2.48,1.291021125,0.64815231,-1.686602456,-0.285488724,0.395581331,-0.362663586
2.49,1.292263857,0.654494784,-1.688294811,-0.283301702,0.396030955,-0.371193082
2.5,1.293461348,0.660793594,-1.68995444,-0.281112573,0.396493092,-0.379681021
2.51,1.294614506,0.667049194,-1.691581431,-0.27892145,0.396966926,-0.388127744
2.52,1.295724175,0.673262028,-1.693175876,-0.276728443,0.397451701,-0.396533585
2.53,1.296791196,0.679432534,-1.694737864,-0.274533661,0.397946668,-0.404898873
2.54,1.297816397,0.685561152,-1.696267487,-0.272337212,0.39845109,-0.41322394
2.55,1.298800542,0.691648305,-1.697764835,-0.270139202,0.398964293,-0.421509103
2.56,1.29974437,0.697694409,-1.69923,-0.267939735,0.39948563,-0.429754674
2.57,1.300648622,0.703699883,-1.700663073,-0.265738914,0.400014451,-0.437960969
2.58,1.301514033,0.709665141,-1.702064145,-0.263536844,0.400550112,-0.446128297
2.59,1.302341283,0.715590586,-1.703433309,-0.261333625,0.401092026,-0.454256962
2.6,1.303131013,0.721476608,-1.704770655,-0.259129354,0.401639641,-0.462347254
2.61,1.303883868,0.727323596,-1.706076275,-0.25692413,0.402192407,-0.470399466
2.62,1.304600489,0.73313194,-1.707350261,-0.25471805,0.402749772,-0.47841389
2.63,1.305281493,0.738902024,-1.708592704,-0.252511211,0.403311212,-0.486390813
2.64,1.305927445,0.744634213,-1.709803697,-0.250303706,0.403876252,-0.494330507
2.65,1.306538906,0.75032887,-1.710983329,-0.248095626,0.404444423,-0.502233244
2.66,1.307116437,0.75598636,-1.712131692,-0.245887064,0.405015255,-0.510099296
2.67,1.307660592,0.761607043,-1.713248878,-0.243678111,0.405588286,-0.517928932
2.68,1.308171879,0.767191265,-1.714334977,-0.241468855,0.406163098,-0.52572241
2.69,1.308650791,0.772739366,-1.71539008,-0.239259383,0.406739289,-0.533479983
2.7,1.309097817,0.778251683,-1.716414277,-0.237049782,0.40731646,-0.541201901
2.71,1.309513449,0.783728555,-1.717407659,-0.234840137,0.407894211,-0.548888418
2.72,1.309898151,0.78917031,-1.718370316,-0.232630534,0.408472165,-0.556539777
2.73,1.310252358,0.794577265,-1.719302337,-0.230421053,0.409049979,-0.564156212
2.74,1.310576502,0.799949733,-1.720203811,-0.228211775,0.409627309,-0.571737957
2.75,1.310871015,0.805288029,-1.721074828,-0.226002782,0.410203813,-0.579285247
2.76,1.311136321,0.810592465,-1.721915476,-0.223794155,0.410779156,-0.586798311
2.77,1.311372809,0.815863338,-1.722725845,-0.221585969,0.411353035,-0.594277369
2.78,1.311580862,0.821100939,-1.72350602,-0.219378301,0.411925158,-0.601722637
2.79,1.311760862,0.826305561,-1.72425609,-0.217171228,0.412495229,-0.609134333
2.8,1.311913188,0.831477497,-1.724976143,-0.214964825,0.413062955,-0.616512672
2.81,1.312038198,0.836617026,-1.725666266,-0.212759165,0.413628068,-0.623857862
2.82,1.312136231,0.841724422,-1.726326543,-0.21055432,0.414190313,-0.631170103
2.83,1.312207625,0.846799957,-1.726957062,-0.20835036,0.414749437,-0.638449596
2.84,1.312252718,0.851843901,-1.727557907,-0.206147358,0.415305188,-0.645696542
2.85,1.31227184,0.856856522,-1.728129164,-0.203945384,0.415857323,-0.652911138
2.86,1.312265295,0.861838074,-1.728670917,-0.201744503,0.416405622,-0.660093571
2.87,1.312233383,0.86678881,-1.729183249,-0.199544784,0.416949866,-0.667244026
2.88,1.312176406,0.871708983,-1.729666245,-0.197346293,0.417489839,-0.674362691
2.89,1.312094664,0.876598846,-1.730119987,-0.195149096,0.418025323,-0.68144975
2.9,1.311988439,0.881458639,-1.730544559,-0.192953257,0.41855612,-0.688505382
2.91,1.311857995,0.886288596,-1.730940041,-0.190758839,0.419082046,-0.695529756
2.92,1.311703595,0.891088948,-1.731306514,-0.188565903,0.419602919,-0.702523045
2.93,1.311525502,0.895859928,-1.731644059,-0.186374511,0.420118557,-0.709485417
2.94,1.311323981,0.900601767,-1.731952757,-0.184184725,0.420628775,-0.716417043
2.95,1.311099292,0.905314696,-1.732232688,-0.181996605,0.421133397,-0.723318091
2.96,1.310851668,0.909998929,-1.732483932,-0.179810209,0.421632263,-0.73018872
2.97,1.310581339,0.914654678,-1.732706565,-0.177625595,0.422125226,-0.737029084
2.98,1.31028853,0.919282154,-1.732900665,-0.175442818,0.422612134,-0.743839336
2.99,1.30997347,0.923881566,-1.73306631,-0.173261934,0.423092839,-0.750619632
3,1.309636386,0.928453126,-1.733203576,-0.171083002,0.42356719,-0.757370124
3.01,1.309277501,0.932997041,-1.733312542,-0.168906075,0.424035042,-0.764090966
3.02,1.308897016,0.937513506,-1.733393283,-0.166731207,0.424496267,-0.770782299
